User_ID,Tweet_ID,Tweet,Label
SRG,31020,@rohitkmsr it is... 😊,Non-Hateful
Manan,8676,@tmartn donealways following you and notifications belk on😊👍🤞@adnanri03291707@mohamma21182494@sumitgu55715265@jatinpa96843022@ibrahim40972313@shadansolankiwish me luck guyzzz😊🤞,Non-Hateful
Pragyaa,21939,@oyekhushii vo nahi twt pe hai koi i so wanna interact w her for long but never did😭😔😔😔,Non-Hateful
Manan,11618,@akd770 @wabbasi007 @asifawan80 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
SRG,19311,@lakhvirkaur06 @ajay_kalashikar @free_indian_ @gauravpandhi @incindia well if the video is from media channels i recommend you not to even look at them they all are shit but watch educational channel they explain it without being baised otherwise read the bill,Hateful
Manan,8078,@ananya24306803 @isacinc @realpreityzinta then may be ur a illiterate pappu bhakt... be happy with ur knowledge n listen to pappu ..,Hateful
Pragyaa,32080,@thesun01thesun in fact  it is something voters should realise  seeing what #fascistbjp done after winning elections 🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️it’s true that only #foolsvotebjp but as long as voters remain fools  #foolsparadisebjp make full use of it. ஏமாறுபவன் உள்ளவரை ஏமாற்றுபவன் இருப்பான்..,Hateful
Manan,9941,criteria for selecting an api gateway for a cloud environment #devops https://t.co/2zurcxknwo,Non-Hateful
Manan,13108,my piece in assam post today https://t.co/uefheetbiw,Non-Hateful
SRG,10897,trs leads in 64 seats  aimim in 34 seats  bjp in 31 as of 2:30 pm in ballot counting. aimim has won 19 seats out of 34. #ghmcelections2020 #ghmcelections #ghmcpolls #ghmcresults https://t.co/2hnz1hhtkf,Non-Hateful
SRG,17995,@ganeshkhude 2019 elections..joined bjpjaya prada moushumi chatterjeekirron kherग्लॅमरस संघ..😃,Non-Hateful
Manan,23631,@kudosonyt thats only half of the issue  other half is that the teammates you get play like a silver player who stopped playing for couple of seasons,Non-Hateful
SRG,26775,@shashitharoor @jpnadda tharoor u r only good at teaching english language ... politics is not ur cup of tea ...,Hateful
SRG,5343,@imrankhanpti enjoy it till you can. we are coming back to take it. 😎,Non-Hateful
SRG,29193,@rahulgandhi private minister of #adani &amp; #ambani,Hateful
SRG,24085,@suhelseth @saumilgokhale88 @narendramodi referring to which defeat? mlc election in maharashtra? does it have any relevance?and i disagree with you. media blames namo for defeats even in panchayat elections.,Non-Hateful
Manan,27145,old but 100% relevant in the current politically motivated protests - how #bjp earned the massive mandate: check data on sc / st and muslim dominated areas - https://t.co/ncbwkfux9e via @economictimes,Non-Hateful
SRG,21122,#aimim  bjp provoked people with religious sentiments to gain votes in #ghmc: #congress@incindia @inctelangana @aimim_national https://t.co/4n37xilu2t,Hateful
Manan,26196,#mcpersonalfinance 💰 the ppf is an excellent tax-free product. after 15 years  you can close the account or continue making contributions. here's what you must do.(by @stableinvestor) #ppf #savings https://t.co/p9ulfgd90o,Non-Hateful
Manan,15843,this #pandemic cancelled several planned #trips but nothing can stop #unplanned trips like this one. 😎..#2020 #unplannedtrip #agra #tajmahal #onedaytrip #positivevibes #movingforwardhttps://t.co/qmadhrqpj7 https://t.co/3ebfgtj2dj,Non-Hateful
SRG,14295,talking to your favourite person on 3 different apps simultaneously is a whole different mood.,Non-Hateful
Manan,1965,@saralpatel wish you a very happy birthday !🎂,Non-Hateful
SRG,19579,@trspartyonline @yadavtalasani @ktrtrs @talasani_sai just loving this developed hyderabad! #wetrusttrs #voteforcar in ghmc election https://t.co/b6zuzuefbe,Non-Hateful
Manan,9050,well #kcr woke up faster than expected. after #bjp winning 48 seats in #ghmc elections  #trs started their old way of promoting  themselves and is seeking attention to not lose their sheen. assembly elections are not close but this is called good leadership.🙏,Non-Hateful
SRG,25593,@shivaniv2901 @ramesh18498367 pm n.modi government wants the farmers welfare through bank fraudulent adani &amp; ambani etc for implementing acche din in country.,Hateful
SRG,17615,this #bharatbandh is a political bandh. i oppose it and stand with the government for bringing reforms in the agri sector to benefit small farmers.,Non-Hateful
Manan,30272,@commonman_007 @preet_sanam_ @aranganathan72 oh they will. they did in bihar didn't they? i guess we will see what happens in the next elections. the issue still is  there is no one quite eligible to stand against modi  definitely not rahul.,Non-Hateful
SRG,7955,@mahamarathi1 @wagholihsa @ashokpawarmla @supriya_sule @ajitpawarspeaks and i respect that please follow the lawlet official language be marathilet official documents be in marathilet people read and/or translate as per their wishlet citizens use all languages though for better communication,Non-Hateful
SRG,14031,@alt1dot5bby i love ur usernames 😂,Non-Hateful
SRG,15484,cc @delhipolice what else you need to arrest this terrorists ~@amitshah @hmoindia https://t.co/cwnfcosg0r,Non-Hateful
Pragyaa,30971,#kejriwalbaharnikal farmers demand,Non-Hateful
SRG,18515,@navikakumar @timesnow @ktrtrs @aimim_national i m dammn sure trs will wins #wetrusttrs #voteforcar in ghmc election https://t.co/b6zuzuefbe,Non-Hateful
SRG,876,bharat bandh: haryana police issues traffic advisory  cautions public of congestion https://t.co/l7s7e7eapu,Non-Hateful
Pragyaa,33096,@starsportsindia the universe boss @henrygayle.,Non-Hateful
SRG,18019,@hiteshprajapt7 @losttemple7 👍👏👏so true.brits not only changed edu sys. but our belief system as well. thank god we hv not forgot our religion. ex.- in dis country still who hv faith in his belief  called bhakt/rss... among many! who disowns it r secular/libs/intellectual/page 3 high end fake vultures!🙏,Non-Hateful
SRG,7345,@mujeebali389 @reallyswara yes...we have seen that in 2019 elections....isn't kcr's own daughter lost to bjp candidate??,Non-Hateful
Manan,4461,@captjasdeep we have nothing against the langar sewa. in fact i really look forward to somehow go and have the food at langar just to feel the blessings and love of god.just because some idiot told something out of context doesn't mean anything to us and many sharadgalu believing in god.,Hateful
SRG,24362,"bandh is not our idea  it is the idea of the opposition ... bhartiya kisaan union is okay with the farm laws."says the spokesperson of the union  mr. @rakeshtikaitbku..who else wants to say that this bandh is for #farmersbill ?#farmersprotesthijacked#farmerswithmodi,Non-Hateful
Manan,14094,paaji career da strike rate aur ik match da strike rate alag alag honde hain.we have to make stem compulsory for everyone. https://t.co/y9vkbucwlp,Skip
SRG,31106,@bj_pdy ambani and adani not interested. try with internet troll armies of different political parties esp bjp,Non-Hateful
Manan,12490,@samrafateh boycott #kanganaranautboycott bro boycott that idiot  bhai. @samrafateh,Hateful
SRG,29700,received from the holding entity google asia pacific recorded as revenues. sources: inc43  toi...#startup #business #entrepreneur #incubation #entrepreneurship #marketing #success #smallbusines,Non-Hateful
SRG,7421,@jagmoha45096517 he's an idiot...an insensible one...that's what every one in this sphere feels he can use sushant for his own benefit...such thankless people...it was sushant...always away from such clout and negativity...bless him❤️,Non-Hateful
Manan,33761,till mughala arrived  we were roaming naked...idiot seculars https://t.co/vi9vhqs4jg,Hateful
SRG,24467,@ani ani had so much free time to daily interview a useless person like him....change in on-field reporters is much required....,Hateful
SRG,4585,@inctelangana it is time replace uttam kumar with reventh as chief. otherwise it would be bjp vs trs in all elections.,Non-Hateful
SRG,24695,ghmc election results 2020 live news updates: bjp leads in 88 seats  trs in 32 seats &amp; aimim on 17: https://t.co/w1gwfkgdtr #ghmcelections #ghmcelectionresults @bjp4india @trspartyonline @aimim_national #ghmcelection2020,Non-Hateful
SRG,13846,@_rakshanda_ good morning ji 🙏💐💐💐,Non-Hateful
SRG,21115,@sneha_bharti2 i felt that,Non-Hateful
Manan,10782,pm narendra modi has never been a leader of poor farmers. he is probably a leader of billionaires like ambani and adani. #पीएम_पनौती https://t.co/wgobzxa5bg,Hateful
Manan,12957,i also want to cast my vote  but i think it's more valuable than their(a b c) faces  why should i waste it😂😂😂#election2020 #elections #kashmiris,Non-Hateful
Manan,29105,@saminalvi @drawab 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
SRG,22388,#farmerswithpmmodi people protesting against modi govt and giving threat to return awards.toh kar na mc 🖕🖕#bharatbandhnhihoga #farmerpolitics https://t.co/q02xh2sfsu,Skip
Manan,7818,@elizatweetz he is actually become a pet of #ambani #adani,Hateful
SRG,25955,@ktrtrs anna...no worries...we are with you and @trspartyonline has done great development in hyderabad but unfortunately communal polarisation and appeasement  surgical strike  triple ride challan waiver and recent floods in hyderabad took a toll and helped bjp gain more seats.,Non-Hateful
Manan,20942,@dmk4tn this is a simple technique. draw a smaller line to make an existing one smaller.to make a fool intelligent  bring an idiot. to make modi brilliant  make shamika ravi his advisor.,Hateful
SRG,22823,constructing 3 multi-specialty hospitals within a year as promised during last ghmc elections  cm being ahead of everyone by working from farmhouse way before covid  trs emerged as single largest party 2/2.,Non-Hateful
Manan,30497,congratulations to @incindia for moral victory in hyderabad ghmc 2020.well done https://t.co/xrn4bxdxeo,Non-Hateful
Manan,33143,shower some love @itisqueenb for her  she deserves all the happiness and love 💜,Non-Hateful
Manan,2148,i love the way @arshikofficial_ answers the question.her living style and bold way to entertainment is osm. arshi is back lets welcome her again on reality tv show ❤️,Non-Hateful
Manan,33577,@bandithamsa @_hazpilicueta are you blind or an idiot? https://t.co/snsqx3enjm,Hateful
Manan,25092,@nidakirmani @asadsaher 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Pragyaa,28193,@haf_ali @pbhushan1 @dir_ed you don't know bhushan sir than.he is not only world's biggest liar but also a great legal luminarie having a wonderful legal team.he will make sure @mumbaipolice interrogates mukesh ambani properly.@officeofut @authackeray @rautsanjay61 @dgpmaharashtra @anildeshmukhncp,Hateful
Manan,5625,@_pushpeshpandey @shashitharoor we will defend nm even if he is 100% wrong- bhakt,Hateful
Manan,14773,in the parent tweet it says 'hijab empowers' to take on the world https://t.co/kasavzhwhd,Non-Hateful
Manan,932,@rahulgandhi bharat already bandh due to coronavirus. why bharat bandh now. it's waste. another big waste rahul gandhi etal,Non-Hateful
Manan,14827,why petrol costs almost 100/ltrso that you buy electric vehicle@narendramodi @pmoindia#petrolprice #petroldieselpricehike@rntata2000 #nexonev @elonmusk bring @tesla soon in india with a decent price tag,Non-Hateful
Manan,29441,@khushbo27696271 🌹❤️ good morning ji ❤️🌹,Non-Hateful
Manan,8590,it is worth noting that google pay has the second largest market share at around 41%  for digital payments made through the national payments corporation of india (npci)-operated unified payments interface (upi) network.,Non-Hateful
Manan,1679,@bktwts @altnews @instamojo thank you!,Non-Hateful
Manan,31977,🚨 breakingdelhi cm @arvindkejriwal under house arrest..#आज_भारत_बंद_है#farmersprotest#bharatbandh #bjphousearrestskejriwal,Non-Hateful
Pragyaa,4323,@hitenpithadiya @rahulgandhi is your income less than what it was in 2014? then we can blame this adani and ambani government!,Non-Hateful
Pragyaa,24547,@shanermurph i love this meltdown.,Non-Hateful
Pragyaa,26448,@magnovoxxx @moodyinspace @guislhermw @zeniiet nobody tell him,Non-Hateful
Manan,443,myself  my family  my friends  my farmer borthers and entire nation is with pm modi  i will not support bharat bandhshops  vendors who will keep their shutter down on 8th dec  no buying from them from 09th dec"ghanta bharat bandh" on 8th deci know #kisanstandswithmodi https://t.co/tultgsirk4,Hateful
Manan,22553,#ghmcelectionresults #ghmcelections #ghmcelectionresults2020 @aimim_national mohd khader(aimim) won ramnas pura division  bahadurpura  ghmc by 14 109 votes.check total votes for all the candidates in ramnas pura division 👇https://t.co/l8mzjich9w,Skip
Manan,11230,#bjphousearrestskejriwalwell done @delhipolice,Non-Hateful
Manan,11181,@flipkartsupport what nonsense,Non-Hateful
Manan,10751,happy birthday pratik. stay blessed. https://t.co/2cc4wv5kq2,Non-Hateful
Manan,24171,@harami_aaurat @pappuxpelu 5 kills 😎😂😂 https://t.co/rjfgrs5stn,Non-Hateful
SRG,29037,@exsecular @kanganateam reality 😂😂now you want to say something?? @kanganateam 🤣 https://t.co/0xa4unz26y,Non-Hateful
SRG,5111,@kabeer_auwalu @juventusfcen @cristiano @wmckennie @aaronramsey @13szczesny13 @paudybala_jr let me correct it for u "home of bottlers",Non-Hateful
Pragyaa,33718,lic - jindagi ke saath bhi... jindagi ke baad bhimaoist using an ambani owned telecom card and a ‘plastic instrument of pleasure’. https://t.co/7zkpdjb5rx,Skip
Manan,26944,@salmansukhera12 @pvaayuputra @chillodia36 @supremefighter7 @wpcpsfion lol it was of those missiles which fired by paf of strike,Non-Hateful
Pragyaa,18494,"reputation is what men and women think of us; character is what god and angels know of us." #thoughtfortheday,Non-Hateful
SRG,7843,@japna_p oye  don't use the hashtag. don't add to the "trending".,Non-Hateful
Pragyaa,3047,bandh ineffective in belagavi https://t.co/rffkcfob0p,Non-Hateful
Manan,17191,largest protest in history of the world. 250 million on strike all over india at the movement. sea of red flags is marching towards delhi. https://t.co/ywss8lujxq,Non-Hateful
SRG,15889,finally to last dham #badrinathtemple we also trekked to vishnu charan paduka 2km from main temple. badrinath dham is the most pious of all bada char dham and the most important dham of @utdbofficial @pmoindia @narendramodi_in @incredibleindia @tourismgoihttps://t.co/fy3063odng,Non-Hateful
SRG,29611,@cvijay88 @ahmedbinhydra @amanjhorar9 @ani please share complete jd of a bhakt. aap toh jaante he hoge.,Non-Hateful
Manan,21618,@indianexpress if all the farmers everywhere in india were to strike  india will be brought to its knees. the arrogant government must mellow up and listen to the farmers and discuss with them  reassuring them that their lives and livelihood will be taken care of with all responsibility.,Hateful
Manan,27116,@jalebifafdaaaa @princaaayywho right from the morning,Non-Hateful
SRG,9559,coz @rahulvaidya23 missed his family specialy @disha11parmar ❤️🤗. that's why he desided to leave the show and we r proud of #rahulvaidya he play outstanding he ruling the our hearts ❤️🥰 every time #bb14 ....lots of love and ❤️ and respect 💐🙏 @colorstv @beingsalmankhan https://t.co/tldcayqufz,Non-Hateful
Manan,14975,ghmc elections: ‘bjp has today emerged as a strong party ’ says g kishan reddy https://t.co/6q7ficf0gu #hyderabadelections #ghmcelections #ghmcelections2020 #ghmcelectionresults #ghmcresults,Non-Hateful
SRG,26835,@humayra_emma i don't purple you. i burger you,Non-Hateful
SRG,13443,@shinustalin @amitshah @narendramodi @jpnadda @bandisanjay_bjp @bjp4telangana correction there are 150 seats in ghmc polls.,Non-Hateful
Manan,22039,with the bjp trying all kinds of dirty tricks in west bengal  it would be a smart move if @mamataofficial decides to advance the assembly elections to west bengal.,Non-Hateful
SRG,33681,i have found an excuse to raise yt membership fee.#petroldieselpricehike petrol @ rs.90 per liter as per news reports.❤ 😜😍 https://t.co/uaadus3iky,Non-Hateful
Manan,22214,amanora gateway towers makes for an exceptional place to live with the best of the amenities such as 3 swimming pools. visit: https://t.co/lxsxp4sfaw today!#amanoraparktown #amanoragatewaytowers #realestate #pune https://t.co/y0mas2y5jb,Non-Hateful
Manan,27326,#apmcs in maharashtra to remain shut on december 8 to support bharat bandh call by various farmers' organizations against centre's three #farmlaws @fpjindia @shindespeaks,Non-Hateful
Manan,13693,@zaraki596 @antarikshc yes  gigabyte z490 has chipset pci4 so it will support intel 11 gen  but not cpu pci 4,Non-Hateful
Manan,28920,@narendramodi great sir🙏🏻,Non-Hateful
Manan,19868,@mnageswarraoips @bharadwajspeaks irony  we’ve roads  cities in the name of #mughal terrorists we’ve hospitals  colleges in the name of fools with no ground experience ( read #rahulgandhi #soniagandhi #priyankagandhi)we’ve things in name of idiot economist pm #manmohansingh who looted #india for 10 years 😃,Hateful
Manan,13777,has the modi government handled the covid -19 pandemic  economic slowdown  farmer’s crises effectively? or has it used the covid -19 pandemic as a trump card to win elections in bihar? where is the governments’ plan to pull india out of the technical… https://t.co/elcdmomvgk,Non-Hateful
Pragyaa,24612,@news18india @jaspreet_k5 government is making base for loosing next elections  petrol  deisel  alu  pyaj  tamatar  electricity bills and now lpg are all time highmiddle class is struggling to live.,Non-Hateful
Pragyaa,23224,@swamy39 achhe din for government. people were fooled to believe it was for them. but bhakt brigade still follow the pied piper 😀,Hateful
Manan,11849,@t_d_h_nair well said and glad at least farmers understand that he is not a leader. actually he is an agent of ambani and adani. we need to save our country before he ruin. all the schemes need to abolish immediately.,Non-Hateful
Manan,25377,@sahbjatt2 @jazzyb yaa now you are the biggest fool ever...see today's condition gdp also improves and ambani is also rich... but the mind of yours is thinking very tiny... ambani india ka to hai...kmsekm....rahul pappu ki trhe italy me hotel and galat kam ni krta hai...,Skip
SRG,26027,@joydas and what’s the point of bandhs nowadays anyway? i have been working in a state of bandh since the last 8 months😊,Hateful
Manan,19489,mainstream media are saying people are observing bandh while people on social media are saying there's no bandh in their area. you still wonder why people don't listen to mainstream media?,Non-Hateful
SRG,21443,results of ghmc are the indication of bjp's top position all over the country.it shows the future political status of bjp from east to west and north to south.,Non-Hateful
Manan,10809,#trojanhorse #malware can be implanted on #smartphones through shared #powerbanks #cybersecurity https://t.co/3w048provr via @gizmochina,Non-Hateful
SRG,20642,@princess6121982 nice pic  but you should have shown the full face  why hide such a wonderful god gifted feature 🙂,Non-Hateful
SRG,9568,karnataka bandh tomorrow: what's open  what's not?video link ► https://t.co/f4c1t07yrg#karnatakabandh #kannadagroups #vatalnagaraj #yediyurappa #marathacorporation #ಕರ್ನಾಟಕಬಂಧ್ #tv9kannada #kannadanews https://t.co/aegko8snza,Non-Hateful
Manan,28861,@eljaboom2030 @eljaboom done,Non-Hateful
SRG,32368,@imran_adv @ammarmasood3 few corrupt isi pigs are responsible for the current situation of pakistan. they rigged the elections and install incompetent puppets that has destroyed nations ecomomy.,Hateful
Manan,13975,just posted a photo @ attitude king https://t.co/vgbvs3tddn,Non-Hateful
SRG,12351,#storyoftheweek #thehorsepower #oldindian #povertystricken #strike #discovered#reward #oldindian #sparetyres #suitandhat #drive #touringcar #newcar #beautifulcar #twohorses #successprinciples #carengine #hundredhorses #lookingoutside #mistake #scientist #potential #sleepinggiant https://t.co/0djgqdvhp5,Non-Hateful
Manan,25504,@rupyaaco hi  we have made a note of your concern and informed our teams. we will get back to you.,Non-Hateful
Manan,2540,@pmkhan98 @jam_kamal 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Pragyaa,18943,🙏 @unhumanrights 🙏see gujarat model of india in bhuj kutch  the overbearing men snatched away at gunpoint who destroyed our business  shop and house in bhuj kutch  then complained to bhuj police but did not register an fir.please help us get justice🙏https://t.co/taumjaxj2z https://t.co/jbyvizexys,Hateful
Manan,12172,i support the bharat bandh in intrest of the primary sector and agricultural industry of lndia,Non-Hateful
SRG,21229,@opindia_com if they r in support of new farm laws then which farmer union is calling for bandh &amp; why nt these farmers r opposing it openly?,Non-Hateful
Manan,22143,i was hanging out with my crush all day long! alarm clock buzzed :   ((( #sadtweets #morningvibes,Non-Hateful
SRG,6782,@kunfaaya many of them are but right now they have to all fight the demon together.,Non-Hateful
Manan,12707,@a_hafeezshaikh 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Pragyaa,28683,the result is significant for ruling mva coalition. this is the first election the three parties contested in a coalition against bjp. this could pave the way for them for the coming elections. bjp will have to plan its strategy accordingly. #maharashtracouncilpolls,Non-Hateful
Manan,16124,@timesnow @rahulgandhi ambani is funding ur govt in mh. that's ok with pappu?,Hateful
Pragyaa,16600,@killertrader_ @czarvt absolutely.. experience is under rated,Non-Hateful
SRG,17965,@mawkutd @vintage_utd @fabrizioromano such a spoil sport  always grabbing the headline. money minded idiot,Hateful
SRG,32729,@unacademy sleeeppp,Non-Hateful
SRG,25508,@ritapanahi @_islamicat you sent your agent 😸,Non-Hateful
Pragyaa,11387,@railwayseva problem has been solved. thanks.,Non-Hateful
Manan,9773,if you eat food then it’s your turn to thank the farmers . support bharat bandh . #bharatbandh,Hateful
SRG,11263,@parasgajjar8 @bhaavnaarora we oppose bharat bandh.,Hateful
Pragyaa,17694,@hollyellyatt is the queen happy???,Non-Hateful
SRG,2091,since farmers are protesting against modiji  bhakts will boycott food.#आज_भारत_बंद_है https://t.co/qb3wdv9oex,Hateful
SRG,25766,@asranomani @murtazasolangi @yudapearl @saeedshah @anasmallick @hasnaatmalik @rajaaajtv @mazharabbasgeo @kathygannon @nasiriqbal51 @aounsahi @ammaradurrani @danielhgill few corrupt isi pigs are responsible for the current situation of pakistan. they rigged the elections and install incompetent puppets that has destroyed nations ecomomy.,Hateful
SRG,24617,bjp can't face any honest and brave man because they know that he will destroy their anti national and anti constitutional thought. so they're doing that type of work #bjphousearrestskejriwal,Hateful
SRG,29245,@stfushreee monica turned out to be carol ! 😭😭,Non-Hateful
SRG,11838,happy 26th  idiot 🙈😎😎 https://t.co/vh8qddyaka,Non-Hateful
Manan,28034,the number of people wanting to do a #bharatbandh &amp; play cricket on empty streets or watch a movie on tv is going down every year. good to see more people wanting to contribute to the nation by keeping its engines running. even farmers don't want a bandh  a handful politicians do,Non-Hateful
Manan,11560,@spiderverse17 @jaspritbumrah93 this was the pitch where india failed to chase just 128 against nzsame slow pitch pak gave only 118 targetsame slow pitch bumrah took advantage of slowness of wicketbut in this wicket kl scored 71 with 150 strike rate but people call hims selfish now days,Non-Hateful
SRG,750,@nher_who the toughest opponent one can have is a shameless idiot! diljit would have realised. #diljitdosanjh,Hateful
Manan,19913,@rahulgandhi support bharat bandh today,Non-Hateful
Manan,23546,@crrentlyded super sad,Non-Hateful
SRG,12831,#nifty nice move. some pullback may be sold again. https://t.co/vwb9zsievd,Non-Hateful
Manan,32967,traders on #bharatbandh #stocks https://t.co/d3uhekcqtm,Non-Hateful
SRG,12637,#ghmcelectionresults #ghmcelections #ghmcelectionresults2020 @revanth_anumula @inctelangana mandamula rajitha parameswar reddy(inc) won from uppal division  ghmc by thumping 5 934 votes.check total votes for all the candidates in uppal division 👇https://t.co/quywqbzd0r,Non-Hateful
SRG,21835,@shivamthepower1 @dinesh_the_star @lovelythestar19 @monikastar15 @sharma_7979 @mananhawk @lvly123singh @man1shrox thank you for participating 😊,Non-Hateful
Manan,28214,speed  speed  speed is of the essence in war and in trading. a good plan violently executed now is better than a perfect plan next week. greatness in war has always required boldness and the ability to strike quickly. “l’audace  l’audace  toujours l’audace ” napoleon exclaimed.,Non-Hateful
Manan,30572,@pramodpratap may be but you need guts to set such a big target and achieve it. bigger result not the no of seats in #ghmc but ground level leaders bjp has created for bigger battles. risk mitigation strategy too as north  west is already peaked,Non-Hateful
Manan,20659,@hindutrad unity,Skip
SRG,23504,#ramdev had said he will find a cure for corona. he can't even make proper honey. entire bhakt ecosystem is feku.,Hateful
SRG,33275,breaking : monolith appeared to deliver important message for all upcoming elections in india https://t.co/6ygxv8sug2,Non-Hateful
Manan,32716,leaving this article here. https://t.co/l6sbjzwriq#farmersagitation #kisanandolan #farmers_protest https://t.co/4pidiocalt,Non-Hateful
SRG,5090,@narayan_krs @plumb_infront @v_trips7781 @vmanjunath @fancricket12 @rahulk_1019 yeah.. that's right.. but what i feel is ki his feet movements cause him the trouble..,Non-Hateful
Manan,21083,@tajinderbagga @justintrudeau @tajinderbagga ji someone in last was asking kon si company ki thi😂😂😂😂😂😂,Skip
Manan,32055,@boonoloo11 i got you mfanaka ❤️,Non-Hateful
Manan,14962,@zia_husain61 @aajkamrankhan 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Manan,30962,@younis_pak @waseembadami 2013 imran khan ; few army officials rigged the elections2018 pmln: few army officials rigged the election.pti &amp; pmln should realise now who is the common enemy of pakistani nation,Hateful
Manan,14955,this page 😂 https://t.co/ddab59tqb5,Non-Hateful
Manan,31647,@liberal_slayerr @mxplayer dear mx player without bhakt help you will remain just another media player.,Non-Hateful
Manan,19275,@b20aneesh @timesnow just because you are christian  don't think you can say anything on sanskrit sloka or us being bhakt.and this ends  i don't want to waste my time on you 😏,Hateful
Manan,21997,@nishantchant @srcsmic_enginer thanks,Non-Hateful
Manan,21597,😁 24 radio stations ! https://t.co/ksfugxssk7,Non-Hateful
Manan,4868,#bharatbandhnhihogawhomsoever it may concern abe chu@$&amp;  max'm of people in major metros who contribute max to the state &amp; centre revenue are working from home..which idiot suggested you for bandh during corona? come out on our empty streets and shout as much you can  losers!,Hateful
Manan,32436,3 questions to ask before adopting microservice architecture https://t.co/mgpfqzpjrv https://t.co/1xy1jnjiph,Non-Hateful
Manan,1232,arey @capt_amarinder as per #congress and @rahulgandhi #ambani and #adani will take away indian money why them now ? which means all ur claims are false ? #bharatbandhnhihoga #farmerswithpmmodi https://t.co/sgduyjfqv8,Skip
Manan,5883,make sure to attend #imc2020virtual as it can be attended from any part of the world. mera bharat aatmanirbhar https://t.co/ysa1mvtg0j,Skip
Manan,23871,nazir mohammed an #sdpi worker  dressed as a sardarji in farmers strike in #haryana is arrested this morning. @vivekagnihotri @goelgauravbjp @theplacardguy @askanshul https://t.co/m4vsltc0rd,Non-Hateful
SRG,10336,telegraph on 3 as of bjp : amit  ambani  adani. one editor &amp; two creditors.😂😂(@ttindia frontpage) https://t.co/0unpkvkfvh,Hateful
Manan,27194,@exsecular bandh will b a dhameful fiasco . mamata got scared and declared no bandh in wb. none in wb supports dalals in disguise of farmer's protest except commies n tmc . people in general r pro farm laws .,Non-Hateful
SRG,29305,moms on the timeline - i am done with figuring out prints and saving all the junk leftovers of cutouts this and sponge painting that. give me solutions 🤦🏽‍♀️,Non-Hateful
Manan,2292,@showmedamani hi! this is ajit from mumbai in https://t.co/ckcocmaspb email is admin@bloodyfast.org and mobile is +91-9821656016. may i get your number or email?global investment pitch- convert your mobile phone into the most powerful life-saving device.https://t.co/otnysisgk4,Non-Hateful
Manan,32841,@hansrajmeena you stand with ambani  i stand with farmers. https://t.co/0um5edpq53,Non-Hateful
SRG,32547,@ranusha50 🙏 see gujarat model of india in bhuj kutch the overbearing men snatched away at gunpoint who destroyed our business  shop and house in bhuj kutch  then complained to bhuj police but did not register an fir. @spwestkutchplease help us get justice🙏https://t.co/taumjaxj2z,Non-Hateful
SRG,19046,what a goal  brilliant strike .,Non-Hateful
Manan,6106,😚💋i got you bbg💋💋 https://t.co/b3osm60cx6,Non-Hateful
Manan,28370,any country chooses left government in a democratic elections. meanwhile republicans : https://t.co/8dfytfryct https://t.co/wrylri7bvt,Non-Hateful
Manan,12847,@sanjaymahida19 @ppbajpai bharatbund for causepappoobachawo18party support it. nothing wrong  pets are right.,Non-Hateful
Manan,28255,@anilkapoor @vikrammotwane @netflix_in pathetic! this is the value of a service personnel in eyes of bollywood! some things are sacrosanct   alas only if they knew what were they !,Non-Hateful
Manan,32330,@diljitdosanjh bloody hate monger...wait..will teach you lesson when ur film releases... bloody idiot...chupchap filme kar..jyada gyan mat pel..,Hateful
Pragyaa,3831,@preetsehgal16 what,Non-Hateful
Pragyaa,16374,@ani lock him and throw the key away.,Non-Hateful
Pragyaa,26883,@amitshah @narendramodi vote against bjp in ghmc elections.bjp govt not implementing 27% obc reservation in all india quota of neet medical. 15% mbbs 50 % pg seats are in aiq .all bc voters should defeat bjp in ghmc elections.,Hateful
Pragyaa,22417,@suhelseth by the way who cares whether sonia celebrate birthday or not 🤔,Non-Hateful
Manan,15583,@pyush_k that's why! get the best box of the tissue paper available and lag ja! 😆😆,Non-Hateful
Pragyaa,22087,#watch farmers' protest live: high-level meeting at pm's residence conclude#farmlawshttps://t.co/gnvocmy5lo,Non-Hateful
Manan,14374,bjp achieved in hyderabad what it wanted to. thank you voters of hyderabad. hats off to you guys. 2023 telangana elections will be very interesting which will be along with mp  rj and cg. 350+ in 2024 is sureshot!!!!,Non-Hateful
Manan,17173,@jigisha_bjp nearby rapid test centre of greencity nirnaynagar??,Non-Hateful
Pragyaa,4039,@sjp_ntl @indiaawakened_ is there any symbolic peaceful protest also called at any of the business house premise(s) tomorrow; #justasking,Non-Hateful
